"41","TEXT_LUCKZI017_03553_TODO_17",""
"42","TEXT_LUCKZI017_03553_TODO_18",""
"43","TEXT_LUCKZI017_03553_TODO_19",""
"44","TEXT_LUCKZI017_03553_TODO_20",""
"45","TEXT_LUCKZI017_03553_TODO_21",""
"46","TEXT_LUCKZI017_03553_TODO_22",""
"47","TEXT_LUCKZI017_03553_TODO_23",""
"48","TEXT_LUCKZI017_03553_GRATT_000_000","我受夠了！不能再忍了！<hex:02100103>可別以為我會一直讓你們偷我東西！"
"49","TEXT_LUCKZI017_03553_GRATT_000_001","我為什麼生氣？那還用問嗎！<hex:02100103>當然是因為那幫可恨的敲石蟲了！"
"50","TEXT_LUCKZI017_03553_GRATT_000_002","那些傢伙擅自撿走我重要的道具和礦石，<hex:02100103>全都拿回自己的巢穴去了！<hex:02100103>它們根本不知道那些東西真正的價值！"
"51","TEXT_LUCKZI017_03553_GRATT_000_003","對了！<hex:02100103>我給你支付一些報酬，你幫我把它們抓起來吧！<hex:02100103>不徹底教訓它們一下實在是不解氣！"
"52","TEXT_LUCKZI017_03553_GRATT_000_004","嗯，那你就用這個<hex:022811FF0A4576656E744974656DF61E8F180103>吧！<hex:02100103>我負責南邊！<hex:02100103>你到東邊去捕獲<hex:02280FFF09424E70634E616D65F221570103>吧！"
"53","TEXT_LUCKZI017_03553_GRATT_000_005","用<hex:022811FF0A4576656E744974656DF61E8F180103>去捕獲<hex:02280FFF09424E70634E616D65F221570103>吧！<hex:02100103>我負責南邊，東邊就拜託你了！"
"54","TEXT_LUCKZI017_03553_GRATT_000_010","哦，你動作還真快啊！<hex:02100103>我也抓了幾個回來。<hex:02100103>怎麼樣，你抓到敲石蟲了嗎？"
"55","TEXT_LUCKZI017_03553_GRATT_000_011","哈哈！你還真厲害！<hex:02100103>居然在這麼短的時間裡就捉到了！"
"56","TEXT_LUCKZI017_03553_GRATT_000_012","<hex:0209F201DAE948FF35E4B88DE684A7E698AFE69785E8A18CE88085EFBC8C02100103E79C9FE698AFE58FAFE99DA0EFBC8CE8AC9DE8AC9DE4BDA0EFBC81FF35E4B88DE684A7E698AFE69785E8A18CE88085EFBC8C02100103E79C9FE698AFE58FAFE99DA0EFBC8CE8AC9DE8AC9DE4BDA0EFBC81FF5DE68891E98284E69394E5BF83E5A496E4BE86E79A84E79FAEE4BABAE5AFA6E58A9BE5A682E4BD95E591A2EFBC8C02100103E98099E4B88DE698AFE8A0BBE883BDE5B9B9E79A84E5989BEFBC8102100103E8AC9DE8AC9DE4BDA0EFBC81FF35E4B88DE684A7E698AFE69785E8A18CE88085EFBC8C02100103E79C9FE698AFE58FAFE99DA0EFBC8CE8AC9DE8AC9DE4BDA0EFBC81FF35E4B88DE684A7E698AFE69785E8A18CE88085EFBC8C02100103E79C9FE698AFE58FAFE99DA0EFBC8CE8AC9DE8AC9DE4BDA0EFBC81FF35E4B88DE684A7E698AFE69785E8A18CE88085EFBC8C02100103E79C9FE698AFE58FAFE99DA0EFBC8CE8AC9DE8AC9DE4BDA0EFBC81FF35E4B88DE684A7E698AFE69785E8A18CE88085EFBC8C02100103E79C9FE698AFE58FAFE99DA0EFBC8CE8AC9DE8AC9DE4BDA0EFBC81FF35E4B88DE684A7E698AFE69785E8A18CE88085EFBC8C02100103E79C9FE698AFE58FAFE99DA0EFBC8CE8AC9DE8AC9DE4BDA0EFBC81>"
"57","TEXT_LUCKZI017_03553_GRATT_000_013","嘿嘿嘿……這些傢伙，<hex:02100103>我要好好訓練它們，<hex:02100103>讓它們把古格家族的礦石偷出來！哈哈哈哈！"
"58","TEXT_LUCKZI017_03553_ANGRYDWARF03553_000_000","（★未使用／削除予定★）"
"59","TEXT_LUCKZI017_03553_ANGRYDWARF03553_000_001","（★未使用／削除予定★）"
"60","TEXT_LUCKZI017_03553_ANGRYDWARF03553_000_002","（★未使用／削除予定★）"
"61","TEXT_LUCKZI017_03553_ANGRYDWARF03553_000_003","（★未使用／削除予定★）"
"62","TEXT_LUCKZI017_03553_ANGRYDWARF03553_000_004","（★未使用／削除予定★）"
"63","TEXT_LUCKZI017_03553_ANGRYDWARF03553_000_010","（★未使用／削除予定★）"
"64","TEXT_LUCKZI017_03553_ANGRYDWARF03553_000_011","（★未使用／削除予定★）"
"65","TEXT_LUCKZI017_03553_ANGRYDWARF03553_000_012","（★未使用／削除予定★）"
"66","TEXT_LUCKZI017_03553_ANGRYDWARF03553_000_013","（★未使用／削除予定★）"
