"86","TEXT_LUCKBA221_03269_GIOTT_000_205","那為什麼節德能輕而易舉地復活食罪靈呢？"
"87","TEXT_LUCKBA221_03269_GIOTT_000_206","不過話說回來，這次節德沒出現呢。<hex:02100103>從我打倒食罪靈到現在都過這麼長時間了……<hex:02100103>她是不是不在附近啊？"
"88","TEXT_LUCKBA221_03269_GIOTT_000_207","仔細想想，在水灘村的一戰也沒聽說她出現過。<hex:02100103>明明那時有很多食罪靈被打倒了……"
"89","TEXT_LUCKBA221_03269_GIOTT_000_208","她會不會有其他的什麼行動原理呢？"
"90","TEXT_LUCKBA221_03269_GIOTT_000_209","嗯，不知道！<hex:02100103>想太多容易傷身，<hex:02100103>先回水晶都喝一杯吧！"
"91","TEXT_LUCKBA221_03269_GIOTT_000_250","咕咚、咕咚、咕咚……哈……<hex:02100103>鼴靈的地酒雖然也不錯，但還是這個最好喝！"
"92","TEXT_LUCKBA221_03269_GIOTT_000_251","看來我的身體已經離不開水晶都的麥酒了！"
"93","TEXT_LUCKBA221_03269_GIOTT_000_252","你看上去一丁點興趣都沒有啊！<hex:02100103>我勸你啊，還是多多享受人生比較好哦？"
"94","TEXT_LUCKBA221_03269_GIOTT_000_253","畢竟不管我喝不喝酒，<hex:02100103>都不可能現在就把節德打倒嘛！"
"95","TEXT_LUCKBA221_03269_GIOTT_000_254","總之，我覺得我們可能遺漏了什麼！<hex:02100103>在想到那是什麼之前我都會在這裡喝酒，<hex:02100103>你也去做點修行或是其他什麼有意義的事吧！"
