"64","TEXT_GAIUSD302_01314_URIANGER_000_032","<hex:0208F20153E4E94D02FF9FE4BDA0E98284E8A898E5BE97E3808CE9809AE8A88AE99BBBE6B3A2E5A194E3808DE5978EEFBC9F02100103E5A588E788BEE782BAE4BA86E68EA7E588B6E8A19BE69C88E8808CE5BBBAE980A0E79A84E6B0B4E699B6E5A194E4BBA3E69BBFE59381E280A6E280A602100103E980A3E5908CE5A588E788BEE79A84E9878EE5BF83E4B880E8B5B7EFBC8CE794B1E4BDA0E8A6AAE6898BE68993E7A0B4E38082FFAEE5A588E788BEE587BAE8BAABE79A84E98194E7B48DE696AFE5AEB6EFBC8CE698AFE7B9BCE689BFE4BA86E4BA9EE68B89E68888E79FA5E8AD98E79A84E4B880E6978FE280A6E280A602100103E59BA0E6ADA4E79FA5E69B89E8A19BE69C88E79A84E79C9FE79BB8EFBC8C02100103E68980E4BBA5E6898DE588A9E794A8E8A19BE69C88EFBC8CE795B6E5819AE4BEB5E795A5E889BEE5A5A7E58291E4BA9EE79A84E5B7A5E585B7E280A6E280A6>"
"65","TEXT_GAIUSD302_01314_URIANGER_000_033","<hex:0208F20165E4E94D02FFA2E68190E68095E698AFE5A588E788BEE782BAE4BA86E5AE8CE68890E5A194E79A84E5BBBAE980A0EFBC8C02100103E59CA8E88887E8A19BE69C88E980B2E8A18CE5AFA6E9A997E9809AE8A88AE69982E799BCE7949FE4BA86E98CAFE8AAA4E280A6E280A602100103E887B4E4BDBFE6B289E79DA1E59CA8E585B6E4B8ADE79A84E8A0BBE7A59EE8A6BAE98692EFBC8CE4B8A6E8A2ABE5AE83E8BFB7E68391E38082FFBDE4BD86E698AFEFBC8CE68EA7E588B6E8A19BE69C88E79A84E6B0B4E699B6E5A194E795B6E69982E98284E59CA8E59CB0E4B88BE3808202100103E68190E68095E698AFE59CA8E5A588E788BEE88887E8A19BE69C88E980B2E8A18CE5AFA6E9A997E9809AE8A88AE69982E799BCE7949FE4BA86E98CAFE8AAA4E280A6E280A602100103E887B4E4BDBFE6B289E79DA1E59CA8E585B6E4B8ADE79A84E8A0BBE7A59EE8A6BAE98692EFBC8CE4B8A6E8A2ABE5AE83E8BFB7E68391E38082>"
"66","TEXT_GAIUSD302_01314_URIANGER_000_034","（★未使用／削除予定★）"
"67","TEXT_GAIUSD302_01314_URIANGER_000_035","（★未使用／削除予定★）"
"68","TEXT_GAIUSD302_01314_URIANGER_000_036","（★未使用／削除予定★）"
"69","TEXT_GAIUSD302_01314_ALISAIE_000_037","……然後，歷經數千年後，<hex:02100103>蠻神巴哈姆特終於擁有了新的信徒。"
"70","TEXT_GAIUSD302_01314_ALISAIE_000_038","雖然奈爾戰敗後生命化為了乙太，<hex:02100103>但卻未歸還乙太界，而被巴哈姆特吸收。<hex:02100103>奈爾……真是個悲哀的人。"
"71","TEXT_GAIUSD302_01314_ALISAIE_000_039","巴哈姆特的信徒……<hex:02100103>如果只有一個人倒還好……"
"72","TEXT_GAIUSD302_01314_ALISAIE_000_040","奈爾所說的「擁抱愛子的搖籃」……<hex:02100103>這句看似胡言亂語的話其實很奇怪。"
"73","TEXT_GAIUSD302_01314_ALISAIE_000_041","如果還有其他的信徒，<hex:02100103>那麼在停止拘束艦運作的同時，也一定要排除這些信徒。"
"74","TEXT_GAIUSD302_01314_URIANGER_000_042","阿莉塞小姐……<hex:02100103>您的意思是說……也要超度路易索瓦大師嗎？<hex:02100103>但……這樣真的適合嗎？"
"75","TEXT_GAIUSD302_01314_ALISAIE_000_043","……我已經下定決心了。<hex:02100103>一定要切斷蠻神巴哈姆特的所有關聯……<hex:02100103>這樣才能拯救我的祖父。"
"76","TEXT_GAIUSD302_01314_ALISAIE_000_044","我這邊也會暫時繼續調查信徒和其他相關事情。<hex:02100103>在下一次作戰擬好之前，你先好好休息一下吧。"
"77","TEXT_GAIUSD302_01314_ALISAIE_000_045","雖然現在還不能放鬆警惕……<hex:02100103>但還是辛苦你了， <hex:022903EB0203> 。"
"78","TEXT_GAIUSD302_01314_URIANGER_000_046","……這樣啊。<hex:02100103>雖然已經過去5年了，<hex:02100103>但……仍舊太過憂傷了……"
"79","TEXT_GAIUSD302_01314_URIANGER_000_047","路易索瓦老師……<hex:02100103>到底真理是什麼……真相又是什麼呢……"
"80","TEXT_GAIUSD302_01314_URIANGER_000_048","我一直堅信，至今我們對此的探尋，<hex:02100103>才是我們薩雷安人的使命……"
"81","TEXT_GAIUSD302_01314_URIANGER_000_049","……但，即使那真相會喚來悲傷和絕望，<hex:02100103>即使會傷害到他人……<hex:02100103>也一定要探究到底麼……"
"82","TEXT_GAIUSD302_01314_ALPHINAUD_000_050","……那是否就是你的「決斷」呢？阿莉塞。"
"83","TEXT_GAIUSD302_01314_ALPHINAUD_000_051","那麼，下一次就要使用「鑰匙」了。<hex:02100103>不是 <hex:022903EB0203> ，也不是拂曉血盟……<hex:02100103>而是我們所持有的「真實的鑰匙」。"
"84","TEXT_GAIUSD302_01314_ALPHINAUD_000_052","鑰匙歷來都擁有封鎖和解鎖兩種功能。<hex:02100103>……而巴哈姆特，他本身就不應該打破封鎖出現在這個世界上。"
"85","TEXT_GAIUSD302_01314_SYSTEM_000_100","領取本任務前可以回顧初次通關<hex:02100103>「巴哈姆特大迷宮入侵之章」時曾播放的過場。"
"86","TEXT_GAIUSD302_01314_Q1_000_000","確定要播放嗎？"
