"42","TEXT_FESVLT202_02219_TODO_18",""
"43","TEXT_FESVLT202_02219_TODO_19",""
"44","TEXT_FESVLT202_02219_TODO_20",""
"45","TEXT_FESVLT202_02219_TODO_21",""
"46","TEXT_FESVLT202_02219_TODO_22",""
"47","TEXT_FESVLT202_02219_TODO_23",""
"48","TEXT_FESVLT202_02219_MISSIONARY02219_000_000","非常感謝您的協助！<hex:02100103>那麼事不宜遲，就由我來對注意事項進行一下說明。"
"49","TEXT_FESVLT202_02219_MISSIONARY02219_000_001","首先，<hex:02100103>需要熱戀大使以兩人為一對組成小隊。"
"50","TEXT_FESVLT202_02219_MISSIONARY02219_100_001","之後，找到在這艦尾樓的3名占卜師，<hex:02100103>分別讓她們進行冒險機緣、寶藏運勢和愛情姻緣<hex:02100103>這三項占卜。"
"51","TEXT_FESVLT202_02219_MISSIONARY02219_000_002","要進行占卜，首先請戴上剛才交給您的<hex:02280AFF054974656DF1350103><hex:02100103>或者<hex:02280BFF054974656DF233F30103>，來證明您熱戀大使的身份。"
"52","TEXT_FESVLT202_02219_MISSIONARY02219_100_002","在這種狀態下將這張<hex:022811FF0A4576656E744974656DF61E8C120103><hex:02100103>給各種不同的占卜師看，她們就會為您占卜了！"
"53","TEXT_FESVLT202_02219_MISSIONARY02219_000_003","<hex:022811FF0A4576656E744974656DF61E8C120103>裡面<hex:02100103>記錄著大家的名字、種族、性別等各種各樣的資訊。<hex:02100103>而這些資訊正是決定占卜結果的關鍵……"
"54","TEXT_FESVLT202_02219_MISSIONARY02219_000_004","好了，注意事項就這麼多。<hex:02100103>難得有如此盛大的活動，<hex:02100103>希望熱戀大使您也能從中享受到節日的樂趣！"
"55","TEXT_FESVLT202_02219_SYSTEM_000_005","在進行占卜前，需要先組成2人小隊。"
"56","TEXT_FESVLT202_02219_SYSTEM_000_006","請在此基礎上裝備<hex:02280AFF054974656DF1350103>或<hex:02280BFF054974656DF233F30103>，<hex:02100103>然後與占卜師進行對話。"
"57","TEXT_FESVLT202_02219_SYSTEM_100_007","另外，任務過程中需要與同伴裝備不同的耳墜。<hex:02100103>兩人裝備的耳墜相同時會無法進行任務，敬請注意。"
"58","TEXT_FESVLT202_02219_MISSIONARY02219_000_007","在接受占卜時，需要組成2人一組的小隊。<hex:02100103>除此之外，請不要忘記戴上<hex:02280AFF054974656DF1350103><hex:02100103>或<hex:02280BFF054974656DF233F30103>。"
"59","TEXT_FESVLT202_02219_MISSIONARY02219_100_007","還有，請別忘記給占卜師們看<hex:022811FF0A4576656E744974656DF61E8C120103>！"
"60","TEXT_FESVLT202_02219_SYSTEM_000_008","在進行占卜前，需要先組成2人小隊。"
"61","TEXT_FESVLT202_02219_SYSTEM_000_009","請在此基礎上裝備<hex:02280AFF054974656DF1350103>或<hex:02280BFF054974656DF233F30103>，<hex:02100103>然後與占卜師進行對話。"
"62","TEXT_FESVLT202_02219_SYSTEM_110_009","另外，任務過程中需要與同伴裝備不同的耳墜。<hex:02100103>兩人裝備的耳墜相同時會無法進行任務，敬請注意。"
"63","TEXT_FESVLT202_02219_MISSIONARY02219_100_009","哎呀，熱戀大使您來了！<hex:02100103>如果您還想占卜，請到這邊來，<hex:02100103>和同伴盡情享受占卜的樂趣吧！"
"64","TEXT_FESVLT202_02219_MISSIONARY02219_000_126","（★未使用／削除予定★）"
"65","TEXT_FESVLT202_02219_SYSTEM_000_127","在進行占卜前，需要先組成2人小隊。"
"66","TEXT_FESVLT202_02219_SYSTEM_000_128","請在此基礎上裝備<hex:02280AFF054974656DF1350103>或<hex:02280BFF054974656DF233F30103>，<hex:02100103>然後與占卜師進行對話。"
"67","TEXT_FESVLT202_02219_SYSTEM_100_128","另外，任務過程中需要與同伴裝備不同的耳墜。<hex:02100103>兩人裝備的耳墜相同時會無法進行任務，敬請注意。"
"68","TEXT_FESVLT202_02219_TREASURELUCKTELLER2219_000_010","哎呀呀，兩位……<hex:02100103>要不要來占卜一下「寶藏運勢」，看看你們邂逅寶藏的可能性？<hex:02100103>畢竟俗話說得好，財盡緣分斷嘛……"
"69","TEXT_FESVLT202_02219_TREASURELUCKTELLER2219_100_010","哎呀呀，你沒有和別人組成兩人小隊啊。<hex:02100103>等你找到同伴了，再一起組隊來找我吧。"
"70","TEXT_FESVLT202_02219_SYSTEM_100_010","小隊隊員相距太遠，<hex:02100103>無法進行任務。"
"71","TEXT_FESVLT202_02219_SYSTEM_100_011","有隊員沒有裝備指定的<hex:02280AFF054974656DF1350103><hex:02100103>或<hex:02280BFF054974656DF233F30103>，無法進行任務。"
"72","TEXT_FESVLT202_02219_TREASURELUCKTELLER2219_000_011","來來來，讓我看看……<hex:02100103>這位<hex:02280AFF0552616365E9480103>的<hex:020813E905FF07E5B08FE5A790FF07E5B08FE593A503>，<hex:02100103>你的冒險是從<hex:02280AFF05546F776EE9470103>開始的對吧？"
"73","TEXT_FESVLT202_02219_TREASURELUCKTELLER2219_000_012","然後呢，你的同伴是……<hex:02100103>哎呀哎呀，這樣啊，從誕生月來看的話……<hex:02100103>……我已經看到了，你們的寶藏機緣！"
"74","TEXT_FESVLT202_02219_TREASURELUCKTELLER2219_000_013","兩位即將迎來一陣黃金之風啊！<hex:02100103>尤其是推薦你們去拉諾西亞的水邊，<hex:02100103>找一個適合的地方怡然自得地享受垂釣之樂！"
"75","TEXT_FESVLT202_02219_TREASURELUCKTELLER2219_000_014","如果還沒有試過的話，不如以此為契機去嘗試一下吧。<hex:02100103>你的幸運色是<hex:020924E947FF0AE89C82E89C9CE9BB83FF0AE78EABE791B0E7B289FF0AE5A696E7B2BEE7B6A003>……<hex:02100103>把喜歡的衣服染成幸運色的話或許會很有效果呢。"
"76","TEXT_FESVLT202_02219_TREASURELUCKTELLER2219_000_015","兩位即將迎來一陣黃金之風啊！<hex:02100103>尤其是推薦你們一起去森林中尋找良材，<hex:02100103>揮下手斧來砍伐樹木！"
"77","TEXT_FESVLT202_02219_TREASURELUCKTELLER2219_000_016","經營木材生意也同樣可以帶動財運！<hex:02100103>你的幸運色是<hex:020924E947FF0AE78EABE791B0E7B289FF0AE5A696E7B2BEE7B6A0FF0AE89C82E89C9CE9BB8303>……<hex:02100103>把喜歡的衣服染成幸運色的話或許會很有效果呢。"
"78","TEXT_FESVLT202_02219_TREASURELUCKTELLER2219_000_017","兩位即將迎來一陣黃金之風啊！<hex:02100103>尤其是推薦你們一起去<hex:02091BE947FF07E88D92E9878EFF07E6B5B7E9828AFF07E6A3AEE69E9703>尋找石場，<hex:02100103>揮動鶴嘴鋤，共同挑戰採掘工作！"
"79","TEXT_FESVLT202_02219_TREASURELUCKTELLER2219_000_018","在岩石的縫隙中間，或許能發現意料之外的寶藏哦！<hex:02100103>你的幸運色是<hex:020924E947FF0AE5A696E7B2BEE7B6A0FF0AE89C82E89C9CE9BB83FF0AE78EABE791B0E7B28903>……<hex:02100103>把喜歡的衣服染成幸運色的話或許會很有效果呢。"
"80","TEXT_FESVLT202_02219_TREASURELUCKTELLER2219_000_019","（★未使用／削除予定★）"
"81","TEXT_FESVLT202_02219_TREASURELUCKTELLER2219_000_020","（★未使用／削除予定★）"
"82","TEXT_FESVLT202_02219_TREASURELUCKTELLER2219_000_021","兩位即將迎來一陣黃金之風啊！<hex:02100103>尤其是推薦你們一起搭乘飛空艇，<hex:02100103>前往金碟遊樂場玩個痛快！"
"83","TEXT_FESVLT202_02219_TREASURELUCKTELLER2219_000_022","我有預感，無論是什麼遊樂項目，其中都暗藏著幸運和寶藏！<hex:02100103>你的幸運色是<hex:020924E947FF0AE89084E4B9BEE6A395FF0AE887BAE59CB0E7B485FF0AE789A7E88D89E7B6A003>……<hex:02100103>把喜歡的衣服染成幸運色的話或許會很有效果呢。"
"84","TEXT_FESVLT202_02219_TREASURELUCKTELLER2219_000_023","怎麼說呢，占卜的結果說不上很好，但也不壞……<hex:02100103>如果兩位想要提高邂逅寶物的機率的話，<hex:02100103>建議你們去薩納蘭的水邊挑戰一下釣魚。"
"85","TEXT_FESVLT202_02219_TREASURELUCKTELLER2219_000_024","兩人共同食用海鮮食品也會很有效果！<hex:02100103>另外，你的幸運色是<hex:020924E947FF0AE78C9BE8B1B9E9BB83FF0AE6B2BCE6BEA4E7B6A0FF0AE990B5E98FBDE6A39503>……<hex:02100103>穿上這個顏色的服飾，運氣也會有所提升吧。"
"86","TEXT_FESVLT202_02219_TREASURELUCKTELLER2219_000_025","怎麼說呢，占卜的結果說不上很好，但也不壞……<hex:02100103>如果兩位想要提高邂逅寶物的機率的話，<hex:02100103>可以到拉諾西亞尋找良材並試著採伐。"
"87","TEXT_FESVLT202_02219_TREASURELUCKTELLER2219_000_026","新置辦一些木質家具或工具也會很有效果！<hex:02100103>另外，你的幸運色是<hex:020924E947FF0AE6B2BCE6BEA4E7B6A0FF0AE990B5E98FBDE6A395FF0AE78C9BE8B1B9E9BB8303>……<hex:02100103>穿上這個顏色的服飾，運氣也會有所提升吧。"
"88","TEXT_FESVLT202_02219_TREASURELUCKTELLER2219_000_027","怎麼說呢，占卜的結果說不上很好，但也不壞……<hex:02100103>如果兩位想要提高邂逅寶物的機率的話，<hex:02100103>就去黑衣森林的石場試著挑戰一下採掘吧。"
"89","TEXT_FESVLT202_02219_TREASURELUCKTELLER2219_000_028","在身上穿戴金屬或寶石製的物品也很有效果！<hex:02100103>另外，你的幸運色是<hex:020924E947FF0AE990B5E98FBDE6A395FF0AE78C9BE8B1B9E9BB83FF0AE6B2BCE6BEA4E7B6A003>……<hex:02100103>穿上這個顏色的服飾，運氣也會有所提升吧。"
"90","TEXT_FESVLT202_02219_TREASURELUCKTELLER2219_000_029","怎麼說呢，占卜的結果說不上很好，但也不壞……<hex:02100103>如果兩位想要提高邂逅寶物的機率的話，<hex:02100103>建議拿上寶物地圖，開啟你們的尋寶之旅。"
"91","TEXT_FESVLT202_02219_TREASURELUCKTELLER2219_000_030","就算一開始不太順利，只要堅持下去就會有好結果！<hex:02100103>另外，你的幸運色是<hex:020924E947FF0AE8988BE69E9CE7B6A0FF0AE9AAB8E9AAA8E799BDFF0AE88B94E8989AE7B6A003>……<hex:02100103>穿上這個顏色的服飾，運氣也會有所提升吧。"
"92","TEXT_FESVLT202_02219_TREASURELUCKTELLER2219_000_031","（★未使用／削除予定★）"
"93","TEXT_FESVLT202_02219_TREASURELUCKTELLER2219_000_032","（★未使用／削除予定★）"
"94","TEXT_FESVLT202_02219_TREASURELUCKTELLER2219_000_033","哎呀呀，真是糟糕得不忍直視……<hex:02100103>可以考慮去黑衣森林釣釣魚，在楣運離開之前，<hex:02100103>只有像潛伏於河底的魚那樣忍耐下去了……"
"95","TEXT_FESVLT202_02219_TREASURELUCKTELLER2219_000_034","另外要對海鮮食品多加注意……<hex:02100103>誤食的話，有可能造成食物中毒等各種糟糕的情況。<hex:02100103>準備一些<hex:020924E947FF0AE5A5B6E6B2B9E9BB83FF0AE6A8B9E79AAEE6A395FF0AE9AEADE9AD9AE7B28903>色的物品，或許能幫你驅除噩運。"
"96","TEXT_FESVLT202_02219_TREASURELUCKTELLER2219_000_035","哎呀呀，真是糟糕得不忍直視……<hex:02100103>可以考慮去薩納蘭砍砍樹，在楣運離開之前，<hex:02100103>只有像隨風搖擺的柳樹那樣忍耐下去了……"
"97","TEXT_FESVLT202_02219_TREASURELUCKTELLER2219_000_036","另外要對木製品多加注意……<hex:02100103>因為座椅壞掉結果受重傷的可能性也不是沒有。<hex:02100103>準備一些<hex:020924E947FF0AE6A8B9E79AAEE6A395FF0AE9AEADE9AD9AE7B289FF0AE5A5B6E6B2B9E9BB8303>色的物品，或許能幫你驅除噩運。"
"98","TEXT_FESVLT202_02219_TREASURELUCKTELLER2219_000_037","哎呀呀，真是糟糕得不忍直視……<hex:02100103>可以考慮在拉諾西亞採採礦，在楣運離開之前，<hex:02100103>只有像不動如山的大岩石那樣忍耐下去了……"
"99","TEXT_FESVLT202_02219_TREASURELUCKTELLER2219_000_038","另外要對寶石飾品多加注意……<hex:02100103>說不定會有戒指上的寶石脫落之類的重大損失。<hex:02100103>準備一些<hex:020924E947FF0AE5A5B6E6B2B9E9BB83FF0AE6A8B9E79AAEE6A395FF0AE9AEADE9AD9AE7B28903>色的物品，或許能幫你驅除噩運。"
"100","TEXT_FESVLT202_02219_TREASURELUCKTELLER2219_000_039","哎呀呀，真是糟糕得不忍直視……<hex:02100103>特別是尋寶的成果，還是不要過於期待為好。<hex:02100103>比起一夜暴富的美夢，一點一滴地積累財富才是最好的。"
"101","TEXT_FESVLT202_02219_TREASURELUCKTELLER2219_000_040","可以堅持做做公會理符的任務，<hex:02100103>在楣運過去之前儘量忍耐，你看怎麼樣？<hex:02100103>準備一些<hex:020924E947FF0AE99D92E6AAB8E7B6A0FF0AE78DB5E4BABAE7B6A0FF0AE6A984E6AC96E7B6A003>色的物品，或許能幫你驅除噩運。"
"102","TEXT_FESVLT202_02219_TREASURELUCKTELLER2219_000_041","哎呀呀，真是糟糕得不忍直視……<hex:02100103>我只能忠告你們千萬不要去金碟遊樂場揮霍無度。<hex:02100103>極有可能將努力蓄積起來的金碟幣輸得一乾二淨！"
"103","TEXT_FESVLT202_02219_TREASURELUCKTELLER2219_000_042","站在撒溝厲沙漠南邊遠眺金碟遊樂場，<hex:02100103>在楣運過去之前儘量忍耐，你看怎麼樣？<hex:02100103>準備一些<hex:020924E947FF0AE78DB5E4BABAE7B6A0FF0AE6A984E6AC96E7B6A0FF0AE99D92E6AAB8E7B6A003>色的物品，或許能幫你驅除噩運。"
"104","TEXT_FESVLT202_02219_ADVENTURELUCKTELLER2219_000_043","我比較擅長關於冒險運勢的占卜……<hex:02100103>也就是「冒險機緣」的占卜。<hex:02100103>想知道自己作為冒險者，與對方的契合度如何嗎？"
"105","TEXT_FESVLT202_02219_ADVENTURELUCKTELLER2219_100_043","你好像沒有配對呢。<hex:02100103>先去找個同伴，再一起來我這裡吧。"
"106","TEXT_FESVLT202_02219_ADVENTURELUCKTELLER2219_000_044","我明白了，那麼就讓我來看一看吧。<hex:02100103>首先從你開始……<hex:02100103>……從事<hex:02280EFF09436C6173734A6F62E9450103>職業的<hex:02280AFF0552616365E9480103>冒險者……"
"107","TEXT_FESVLT202_02219_ADVENTURELUCKTELLER2219_000_045","那麼你的同伴是什麼樣的呢……<hex:02100103>……哎呀，是這麼一回事啊……<hex:02100103>你們的緣分和運勢，我已經看清楚了！"
"108","TEXT_FESVLT202_02219_ADVENTURELUCKTELLER2219_000_046","這個結果真的是太棒了呢！<hex:02100103>你們作為冒險者的緣分真是出類拔萃。<hex:02100103>看樣子應該是受到了海洋神利姆萊茵的祝福啊。"
"109","TEXT_FESVLT202_02219_ADVENTURELUCKTELLER2219_000_047","就是說，在海上冒險的話會有好事發生！<hex:02100103>直覺告訴我，在遙遠南洋的謝爾達萊群島之上，<hex:02100103>有一場精彩的冒險正等待著你們！"
"110","TEXT_FESVLT202_02219_ADVENTURELUCKTELLER2219_000_048","恭喜你們！<hex:02100103>商貿之神納爾札爾正對你們展露微笑。<hex:02100103>不論你們正在遭受什麼樣的不幸，都會有巨大的幸福隨之而來。"
"111","TEXT_FESVLT202_02219_ADVENTURELUCKTELLER2219_000_049","看樣子，在地底冒險的話會有好事發生！<hex:02100103>似乎是在地底深處，一處充滿了古代睿智的地方……<hex:02100103>在那裡將會有一場驚心動魄的大冒險！"
"112","TEXT_FESVLT202_02219_ADVENTURELUCKTELLER2219_000_050","恭喜你們！<hex:02100103>戰神哈羅妮向你們伸出了援助之手。<hex:02100103>擋在兩位面前的高牆，很快就會變成暢通無阻的大道。"
"113","TEXT_FESVLT202_02219_ADVENTURELUCKTELLER2219_000_051","占卜的結果告訴我，在雲海的盡頭，<hex:02100103>某些風景優美的群島上，可以爭取到巨大的榮耀……<hex:02100103>似乎需要乘坐飛空艇哦！"
"114","TEXT_FESVLT202_02219_ADVENTURELUCKTELLER2219_000_052","恭喜你們！<hex:02100103>知識之神沙利亞克為二位準備了幸福的時間。<hex:02100103>你們吵架吵得越凶，就越容易獲得巨大的成功呢。"
"115","TEXT_FESVLT202_02219_ADVENTURELUCKTELLER2219_000_053","看樣子，在廢都薩雷安正有一場<hex:02100103>宏大的冒險之旅等待著二位！<hex:02100103>我可以預見到那裡會有一場令人感動的重逢！"
"116","TEXT_FESVLT202_02219_ADVENTURELUCKTELLER2219_000_054","恭喜你們！<hex:02100103>就連行星神妮美雅都在為二位加油鼓勁。<hex:02100103>只要你們齊心協力，沒有打不倒的強敵。"
"117","TEXT_FESVLT202_02219_ADVENTURELUCKTELLER2219_000_055","我看到了在無數冒險之旅的盡頭，<hex:02100103>有蘊藏著偉大意志的武器在等著你們！<hex:02100103>一定可以編織出新的傳說！"
"118","TEXT_FESVLT202_02219_ADVENTURELUCKTELLER2219_000_056","看樣子你們的緣分還不錯呢。<hex:02100103>在漂浮於海面上的孤島冒險的話，會有好事發生，<hex:02100103>但是一旦大意，可能會有不祥之事插足進來！"
"119","TEXT_FESVLT202_02219_ADVENTURELUCKTELLER2219_000_057","在出發之前，二位可以去一趟利姆薩．羅敏薩的<hex:02100103>利姆萊茵秘石那裡，祈禱冒險的成功。<hex:02100103>冒險時將魚類作為護身符帶在身上也是極好的！"
"120","TEXT_FESVLT202_02219_ADVENTURELUCKTELLER2219_000_058","阿澤瑪的天平似乎保持著均衡。<hex:02100103>在地底深處的冒險顯示出了吉兆，<hex:02100103>但能否達成目的，還要看二位是否齊心協力了。"
"121","TEXT_FESVLT202_02219_ADVENTURELUCKTELLER2219_000_059","在出發之前，二位可以去一趟烏爾達哈的<hex:02100103>納爾札爾秘石那裡，祈禱冒險的成功。<hex:02100103>冒險時將寶石作為護身符帶在身上也是極好的！"
"122","TEXT_FESVLT202_02219_ADVENTURELUCKTELLER2219_000_060","工藝之神比爾格會幫忙添磚加瓦鞏固你們之間的關係。<hex:02100103>如果你們在雲海群島上的冒險遭遇了困難，<hex:02100103>不要灰心放棄，要堅信自己離成功已經不遠了。"
"123","TEXT_FESVLT202_02219_ADVENTURELUCKTELLER2219_000_061","在出發之前，二位可以去一趟庫爾札斯中央高地的<hex:02100103>哈羅妮秘石那裡，祈禱冒險的成功。<hex:02100103>冒險時將長槍作為護身符帶在身上也是極好的！"
"124","TEXT_FESVLT202_02219_ADVENTURELUCKTELLER2219_000_062","諾菲卡說，即使二位之間矛盾不斷，也無須擔心。<hex:02100103>現在正是為了讓成功開花結果而不斷探尋的時期。<hex:02100103>就算在廢都薩雷安如何勞碌困頓，也不要輕言放棄哦。"
"125","TEXT_FESVLT202_02219_ADVENTURELUCKTELLER2219_000_063","在出發之前，二位可以去一趟摩杜納的<hex:02100103>沙利亞克秘石那裡，祈禱冒險的成功。<hex:02100103>冒險時將貝類作為護身符帶在身上也是極好的！"
"126","TEXT_FESVLT202_02219_ADVENTURELUCKTELLER2219_000_064","梅茵菲娜為能看到兩位的齊心協力而欣喜。<hex:02100103>只要在創造武器的冒險之路上繼續努力，<hex:02100103>等到雙月盈滿之時，成功也會接踵而至吧。"
"127","TEXT_FESVLT202_02219_ADVENTURELUCKTELLER2219_000_065","在出發之前，二位可以去一趟黑衣森林南部林區的<hex:02100103>比爾格秘石那裡，祈禱冒險的成功。<hex:02100103>冒險時將錘子作為護身符帶在身上也是極好的！"
"128","TEXT_FESVLT202_02219_ADVENTURELUCKTELLER2219_000_066","這個結果……真是再糟糕不過了……<hex:02100103>看樣子你們被海洋神利姆萊茵所拋棄，<hex:02100103>如果出海冒險，恐怕有碰上船隻遇難的風險啊。"
"129","TEXT_FESVLT202_02219_ADVENTURELUCKTELLER2219_000_067","這樣一來只有前往拉諾西亞的奧修昂秘石那裡，<hex:02100103>向山嶽神奧修昂祈禱冒險之旅能夠平安無事……<hex:02100103>不要勉強出海，以內陸地區為目標進行冒險比較好吧。"
"130","TEXT_FESVLT202_02219_ADVENTURELUCKTELLER2219_000_068","阿澤瑪的天平已經失衡，給予二位的是危險的審判。<hex:02100103>看樣子你們被商貿之神納爾札爾所拋棄，<hex:02100103>如果深入地底，恐怕有碰上地洞崩塌而遇難的風險呢。"
"131","TEXT_FESVLT202_02219_ADVENTURELUCKTELLER2219_000_069","這樣一來只有前往薩納蘭的阿澤瑪秘石那裡，<hex:02100103>向太陽神阿澤瑪祈禱冒險之旅能夠平安無事……<hex:02100103>在陽光照耀下的地方冒險應該會比較安全哦。"
"132","TEXT_FESVLT202_02219_ADVENTURELUCKTELLER2219_000_070","占卜的結果暗示著你們似乎觸怒了拉爾戈。<hex:02100103>看樣子你們被戰神哈羅妮所拋棄，<hex:02100103>如果在雲海冒險的話，需要做出有所犧牲的覺悟哦。"
"133","TEXT_FESVLT202_02219_ADVENTURELUCKTELLER2219_000_071","這樣一來只有前往庫爾札斯的梅茵菲娜秘石那裡，<hex:02100103>向月亮神梅茵菲娜祈禱冒險之旅能夠平安無事……<hex:02100103>比起有勇無謀的探索，還是優先考慮人身的安全吧。"
"134","TEXT_FESVLT202_02219_ADVENTURELUCKTELLER2219_000_072","二位被捲入了阿爾基克所設計的陰謀之中啊。<hex:02100103>看樣子你們被知識神沙利亞克所拋棄，<hex:02100103>我感覺到在薩雷安的某處，危險正在等待著你們的到來。"
"135","TEXT_FESVLT202_02219_ADVENTURELUCKTELLER2219_000_073","這樣一來只有前往拉諾西亞的妮美雅秘石那裡，<hex:02100103>向行星神妮美雅祈禱冒險之旅能夠平安無事……<hex:02100103>比起打倒強敵，要更優先保證同伴的安全才是啊。"
"136","TEXT_FESVLT202_02219_ADVENTURELUCKTELLER2219_000_074","哈羅妮在二位的冒險旅程中布下了種種試煉。<hex:02100103>看樣子你們被工藝神比爾格所拋棄，<hex:02100103>要做好在創造武器之路上遭遇嚴峻考驗的心理準備。"
"137","TEXT_FESVLT202_02219_ADVENTURELUCKTELLER2219_000_075","這樣一來只有前往薩納蘭的拉爾戈秘石那裡，<hex:02100103>向破壞神拉爾戈祈禱冒險之旅能夠平安無事……<hex:02100103>重要的是切勿焦躁，一點一滴腳踏實地地去挑戰。"
"138","TEXT_FESVLT202_02219_COMPATIBILITYLUCKTELLER2219_000_076","我是「愛情姻緣」的占卜師，從來不會專揀好聽的說！<hex:02100103>要是不介意的話，我就給你占卜。<hex:02100103>怎麼樣，要不要給你們兩個占卜一下「愛情姻緣」？"
"139","TEXT_FESVLT202_02219_COMPATIBILITYLUCKTELLER2219_100_076","我說你啊，怎麼沒有跟人組成兩人小隊啊。<hex:02100103>帶上你的同伴一起來啊！"
"140","TEXT_FESVLT202_02219_COMPATIBILITYLUCKTELLER2219_000_077","好嘞，那就讓我來好好給你們瞧瞧！<hex:02100103>……哦，你是<hex:020987E950FF0AE6989FE4B880E69C88FF0AE99D88E4B880E69C88FF0AE6989FE4BA8CE69C88FF0AE99D88E4BA8CE69C88FF0AE6989FE4B889E69C88FF0AE99D88E4B889E69C88FF0AE6989FE59B9BE69C88FF0AE99D88E59B9BE69C88FF0AE6989FE4BA94E69C88FF0AE99D88E4BA94E69C88FF0AE6989FE585ADE69C88FF0AE99D88E585ADE69C8803>出生的對吧？<hex:02100103>負責該月運行的主神是<hex:020996E950FF0AE59388E7BE85E5A6AEFF0DE6A285E88CB5E88FB2E5A89CFF0DE6B299E588A9E4BA9EE5858BFF0AE5A6AEE7BE8EE99B85FF0DE588A9E5A786E8908AE88CB5FF0AE5A5A7E4BFAEE69882FF0AE6AF94E788BEE6A0BCFF0AE68B89E788BEE68888FF0AE998BFE6BEA4E791AAFF0DE7B48DE788BEE69CADE788BEFF0AE8ABBEE88FB2E58DA1FF0DE998BFE788BEE59FBAE5858B03>，這樣的話……"
"141","TEXT_FESVLT202_02219_COMPATIBILITYLUCKTELLER2219_000_078","和你同伴的誕生月結合起來的話……<hex:02100103>……噢噢，這樣啊，原來如此……<hex:02100103>……你們的緣分應該就是這樣了！"
