"10","","","","","","0","0","False","False","0","False","0","0","0","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","0","0","0","0","False","False","False","False","0","0","False","0","False","False","False","0"
"11","","","","","","0","0","False","False","0","False","0","0","0","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","0","0","0","0","False","False","False","False","0","0","False","0","False","False","False","0"
"12","","","","","","0","0","False","False","0","False","0","0","0","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","0","0","0","0","False","False","False","False","0","0","False","0","False","False","False","0"
"13","","","","","","0","0","False","False","0","False","0","0","0","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","0","0","0","0","False","False","False","False","0","0","False","0","False","False","False","0"
"14","","","","","","0","0","False","False","0","False","0","0","0","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","0","0","0","0","False","False","False","False","0","0","False","0","False","False","False","0"
"15","隨機任務：團隊任務","團隊任務（Alliance Raids）","","「コンテンツルーレット：アライアンスレイド」では、現在参加することのできる24人用アライアンスレイドの中から参加先がランダムに決定されます。さらに、個別にコンテンツを選択して参加したときよりも、大幅にプラスされたコンプリート報酬を得ることができます。<hex:02100103><hex:02100103>※「コンテンツルーレット：アライアンスレイド」の経験値とギルのボーナス値は、参加するクラス・ジョブのレベルによって決定され、参加先コンテンツの道中で得られる経験値、ギルとの差額を報酬として得られます。<hex:02100103>※「コンテンツルーレット」の報酬は1日1回のみ入手でき、取得状況は<hex:0206020103><hex:020814E0DB0DFF07E58D88E5BE8CFF07E58D88E5898D03><hex:020821DBFF1D020919DB02030405060708090A0B0C0102030405060708090A0B0C030103>時にリセットされます。<hex:02100103>※不足ロールボーナスは、コンテンツ申請時の不足ロールに対して適用されます。","對應任務：大型任務","0","0","False","True","1","False","50","50","70","True","0","112259","9","120","120","50","0","0","0","8","142","5","0","0","9","True","1","0","120","0","True","True","False","False","2","0","False","0","False","True","True","0"
"16","","","","","","0","0","False","False","0","False","0","0","0","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","0","0","0","0","False","False","False","False","0","0","False","0","False","False","False","0"
"17","隨機任務：大型任務","大型任務（Normal Raids）","","「コンテンツルーレット：ノーマルレイド」では、現在参加することのできる8人用ノーマルレイドの中から参加先がランダムに決定されます。さらに、個別にコンテンツを選択して参加したときよりも、大幅にプラスされたコンプリート報酬を得ることができます。<hex:02100103><hex:02100103>※「コンテンツルーレット：ノーマルレイド」の経験値とギルのボーナス値は、参加するクラス・ジョブのレベルによって決定され、参加先コンテンツの道中で得られる経験値、ギルとの差額を報酬として得られます。<hex:02100103>※「コンテンツルーレット」の報酬は1日1回のみ入手でき、取得状況は<hex:0206020103><hex:020814E0DB0DFF07E58D88E5BE8CFF07E58D88E5898D03><hex:020821DBFF1D020919DB02030405060708090A0B0C0102030405060708090A0B0C030103>時にリセットされます。<hex:02100103>※不足ロールボーナスは、コンテンツ申請時の不足ロールに対して適用されます。<hex:02100103>※規定人数で参加した場合、不足ロールボーナスを得ることはできません。","大型任務","1","0","False","True","1","False","60","60","170","False","0","112294","10","80","60","20","0","0","0","9","142","3","0","0","A","True","1","0","90","0","True","True","False","False","2","0","False","0","False","True","True","0"
"18","陸行鳥競賽：荒野大道","荒野大道","","陸行鳥競賽是參賽者們與專職奔跑的競賽陸行鳥搭檔一起爭奪名次的競技。<hex:02100103>你也朝著勝利開始競賽吧！<hex:02100103><hex:02100103>※根據競賽陸行鳥的羽力決定參賽的羽力級。<hex:02100103>※如果以小隊形式申請參賽，將會以小隊成員中羽力最低的競賽陸行鳥來決定參賽的羽力級。<hex:02100103>※在參賽的羽力級決定後，能力超過該羽力級的競賽陸行鳥，將會根據該羽力級進行能力的調整。<hex:02100103>※參加競賽的玩家可以使用小隊頻道。","","0","0","True","True","4","False","1","0","0","False","0","112086","0","0","0","0","0","0","0","32","109","23","3","8","FF","True","19","26","10","0","True","False","False","False","0","0","False","0","False","True","True","0"
"19","陸行鳥競賽：太陽海岸","太陽海岸","","陸行鳥競賽是參賽者們與專職奔跑的競賽陸行鳥搭檔一起爭奪名次的競技。<hex:02100103>你也朝著勝利開始競賽吧！<hex:02100103><hex:02100103>※根據競賽陸行鳥的羽力決定參賽的羽力級。<hex:02100103>※如果以小隊形式申請參賽，將會以小隊成員中羽力最低的競賽陸行鳥來決定參賽的羽力級。<hex:02100103>※在參賽的羽力級決定後，能力超過該羽力級的競賽陸行鳥，將會根據該羽力級進行能力的調整。<hex:02100103>※參加競賽的玩家可以使用小隊頻道。","","0","0","True","True","4","False","1","0","0","False","0","112084","0","0","0","0","0","0","0","33","109","23","3","8","FF","True","19","26","10","0","True","False","False","False","0","0","False","0","False","True","True","0"
"20","陸行鳥競賽：恬靜小路","恬靜小路","","陸行鳥競賽是參賽者們與專職奔跑的競賽陸行鳥搭檔一起爭奪名次的競技。<hex:02100103>你也朝著勝利開始競賽吧！<hex:02100103><hex:02100103>※根據競賽陸行鳥的羽力決定參賽的羽力級。<hex:02100103>※如果以小隊形式申請參賽，將會以小隊成員中羽力最低的競賽陸行鳥來決定參賽的羽力級。<hex:02100103>※在參賽的羽力級決定後，能力超過該羽力級的競賽陸行鳥，將會根據該羽力級進行能力的調整。<hex:02100103>※參加競賽的玩家可以使用小隊頻道。","","0","0","True","True","4","False","1","0","0","False","0","112085","0","0","0","0","0","0","0","34","109","23","3","8","FF","True","19","26","10","0","True","False","False","False","0","0","False","0","False","True","True","0"
"21","陸行鳥競賽：隨機賽道","隨機賽道","","陸行鳥競賽是參賽者們與專職奔跑的競賽陸行鳥搭檔一起爭奪名次的競技。<hex:02100103>你也朝著勝利開始競賽吧！<hex:02100103><hex:02100103>※在陸行鳥競賽：隨機賽道中將會隨機參加可以參加的賽道。<hex:02100103>※根據競賽陸行鳥的羽力決定參賽的羽力級。<hex:02100103>※如果以小隊形式申請參賽，將會以小隊成員中羽力最低的競賽陸行鳥來決定參賽的羽力級。<hex:02100103>※在參賽的羽力級決定後，能力超過該羽力級的競賽陸行鳥，將會根據該羽力級進行能力的調整。<hex:02100103>※參加競賽的玩家可以使用小隊頻道。","","0","0","True","True","4","False","1","0","0","False","0","112295","0","0","0","0","0","0","0","31","109","23","3","8","FF","True","19","26","10","0","True","False","False","False","0","0","False","0","False","True","True","0"
"22","陸行鳥競賽：荒野大道（無報酬）","荒野大道（無報酬）","","陸行鳥競賽是參賽者們與專職奔跑的競賽陸行鳥搭檔一起爭奪名次的競技。<hex:02100103>你也朝著勝利開始競賽吧！<hex:02100103><hex:02100103>※僅限小隊成員進行競賽，無法配對其他玩家。<hex:02100103>※小隊成員中羽力最低的競賽陸行鳥將決定參賽的羽力級。<hex:02100103>※在參賽的羽力級決定後，能力超過該羽力級的競賽陸行鳥，將會根據該羽力級進行能力的調整。<hex:02100103>※參加競賽的玩家可以使用小隊頻道。<hex:02100103>※無法獲得報酬與經驗值。","","0","0","True","True","4","False","1","0","0","False","0","112086","0","0","0","0","0","0","0","36","109","23","3","8","FF","True","19","27","10","0","True","False","False","False","0","0","False","0","False","True","True","0"
"23","陸行鳥競賽：太陽海岸（無報酬）","太陽海岸（無報酬）","","陸行鳥競賽是參賽者們與專職奔跑的競賽陸行鳥搭檔一起爭奪名次的競技。<hex:02100103>你也朝著勝利開始競賽吧！<hex:02100103><hex:02100103>※僅限小隊成員進行競賽，無法配對其他玩家。<hex:02100103>※小隊成員中羽力最低的競賽陸行鳥將決定參賽的羽力級。<hex:02100103>※在參賽的羽力級決定後，能力超過該羽力級的競賽陸行鳥，將會根據該羽力級進行能力的調整。<hex:02100103>※參加競賽的玩家可以使用小隊頻道。<hex:02100103>※無法獲得報酬與經驗值。","","0","0","True","True","4","False","1","0","0","False","0","112084","0","0","0","0","0","0","0","37","109","23","3","8","FF","True","19","27","10","0","True","False","False","False","0","0","False","0","False","True","True","0"
"24","陸行鳥競賽：恬靜小路（無報酬）","恬靜小路（無報酬）","","陸行鳥競賽是參賽者們與專職奔跑的競賽陸行鳥搭檔一起爭奪名次的競技。<hex:02100103>你也朝著勝利開始競賽吧！<hex:02100103><hex:02100103>※僅限小隊成員進行競賽，無法配對其他玩家。<hex:02100103>※小隊成員中羽力最低的競賽陸行鳥將決定參賽的羽力級。<hex:02100103>※在參賽的羽力級決定後，能力超過該羽力級的競賽陸行鳥，將會根據該羽力級進行能力的調整。<hex:02100103>※參加競賽的玩家可以使用小隊頻道。<hex:02100103>※無法獲得報酬與經驗值。","","0","0","True","True","4","False","1","0","0","False","0","112085","0","0","0","0","0","0","0","38","109","23","3","8","FF","True","19","27","10","0","True","False","False","False","0","0","False","0","False","True","True","0"
"25","陸行鳥競賽：隨機賽道（無報酬）","隨機賽道（無報酬）","","陸行鳥競賽是參賽者們與專職奔跑的競賽陸行鳥搭檔一起爭奪名次的競技。<hex:02100103>你也朝著勝利開始競賽吧！<hex:02100103><hex:02100103>※在陸行鳥競賽：隨機賽道中將會隨機參加可以參加的賽道。<hex:02100103>※僅限小隊成員進行競賽，無法配對其他玩家。<hex:02100103>※小隊成員中羽力最低的競賽陸行鳥將決定參賽的羽力級。<hex:02100103>※在參賽的羽力級決定後，能力超過該羽力級的競賽陸行鳥，將會根據該羽力級進行能力的調整。<hex:02100103>※參加競賽的玩家可以使用小隊頻道。<hex:02100103>※無法獲得報酬與經驗值。","","0","0","True","True","4","False","1","0","0","False","0","112295","0","0","0","0","0","0","0","35","109","23","3","8","FF","True","19","27","10","0","True","False","False","False","0","0","False","0","False","True","True","0"
"26","陸行鳥競賽：隨機賽道","隨機賽道","","","","0","0","True","False","4","False","1","0","0","False","0","112295","0","0","0","0","0","0","0","34","109","23","3","8","FF","False","19","0","10","0","True","False","False","False","0","0","False","0","False","True","True","0"
"27","陸行鳥競賽：隨機賽道","隨機賽道","","","","0","0","True","False","4","False","1","0","0","False","0","112295","0","0","0","0","0","0","0","35","109","23","3","8","FF","False","19","0","10","0","True","False","False","False","0","0","False","0","False","True","True","0"
"28","陸行鳥競賽：隨機賽道","隨機賽道","","","","0","0","True","False","4","False","1","0","0","False","0","112295","0","0","0","0","0","0","0","36","109","23","3","8","FF","False","19","0","10","0","True","False","False","False","0","0","False","0","False","True","True","0"
"29","陸行鳥競賽：隨機賽道","隨機賽道","","","","0","0","True","False","4","False","1","0","0","False","0","112295","0","0","0","0","0","0","0","37","109","23","3","8","FF","False","19","0","10","0","True","False","False","False","0","0","False","0","False","True","True","0"
"30","陸行鳥競賽：隨機賽道","隨機賽道","","","","0","0","True","False","4","False","1","0","0","False","0","112295","0","0","0","0","0","0","0","38","109","23","3","8","FF","False","19","0","10","0","True","False","False","False","0","0","False","0","False","True","True","0"
"31","陸行鳥競賽：隨機賽道","隨機賽道","","","","0","0","True","False","4","False","1","0","0","False","0","112295","0","0","0","0","0","0","0","39","109","23","3","8","FF","False","19","0","10","0","True","False","False","False","0","0","False","0","False","True","True","0"
"32","陸行鳥競賽：隨機賽道","隨機賽道","","","","0","0","True","False","4","False","1","0","0","False","0","112295","0","0","0","0","0","0","0","40","109","23","3","8","FF","False","19","0","10","0","True","False","False","False","0","0","False","0","False","True","True","0"
"33","陸行鳥競賽：隨機賽道","隨機賽道","","","","0","0","True","False","4","False","1","0","0","False","0","112295","0","0","0","0","0","0","0","41","109","23","3","8","FF","False","19","0","10","0","True","False","False","False","0","0","False","0","False","True","True","0"
"34","陸行鳥競賽：隨機賽道","隨機賽道","","","","0","0","True","False","4","False","1","0","0","False","0","112295","0","0","0","0","0","0","0","42","109","23","3","8","FF","False","19","0","10","0","True","False","False","False","0","0","False","0","False","True","True","0"
"35","陸行鳥競賽：隨機賽道","隨機賽道","","","","0","0","True","False","4","False","1","0","0","False","0","112295","0","0","0","0","0","0","0","43","109","23","3","8","FF","False","19","0","10","0","True","False","False","False","0","0","False","0","False","True","True","0"
"36","陸行鳥競賽：隨機賽道","隨機賽道","","","","0","0","True","False","4","False","1","0","0","False","0","112295","0","0","0","0","0","0","0","44","109","23","3","8","FF","False","19","0","10","0","True","False","False","False","0","0","False","0","False","True","True","0"
"37","陸行鳥競賽：隨機賽道","隨機賽道","","","","0","0","True","False","4","False","1","0","0","False","0","112295","0","0","0","0","0","0","0","45","109","23","3","8","FF","False","19","0","10","0","True","False","False","False","0","0","False","0","False","True","True","0"
"38","陸行鳥競賽：隨機賽道","隨機賽道","","","","0","0","True","False","4","False","1","0","0","False","0","112295","0","0","0","0","0","0","0","46","109","23","3","8","FF","False","19","0","10","0","True","False","False","False","0","0","False","0","False","True","True","0"
"39","","","","","","0","0","False","False","0","False","0","0","0","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","0","0","0","0","False","False","False","False","0","0","False","0","False","False","False","0"
"40","水晶衝突（練習賽）","練習賽","","「水晶衝突」是艾奧傑亞城邦軍事同盟為由少數人組成的局部戰爭打造的新型模擬戰。在現有的對人戰鬥的基礎上，增加了確保重要物資「戰術水晶」並將其轉移到目的地的戰略要素。在用最新全息投影技術再現的多彩環境中努力取得勝利吧！","","0","0","False","True","3","True","30","30","0","False","0","112471","0","0","0","0","0","0","0","47","146","29","3","1","FF","True","6","43","5","0","False","False","False","False","0","40027","False","0","False","True","True","0"
"41","水晶衝突（段位賽）","段位賽","","「水晶衝突」是艾奧傑亞城邦軍事同盟為由少數人組成的局部戰爭打造的新型模擬戰。在現有的對人戰鬥的基礎上，增加了確保重要物資「戰術水晶」並將其轉移到目的地的戰略要素。在用最新全息投影技術再現的多彩環境中努力取得勝利吧！<hex:02100103><hex:02100103>※勝利之星和水晶點會因比賽的勝負而變動。<hex:02100103>※會與段位和階位相近的玩家進行配對。<hex:02100103>※會儘量平衡雙方小隊成員的職業構成、段位、階位來進行分組。","","0","0","False","True","3","True","30","30","0","False","0","112472","0","0","0","0","0","0","0","48","146","29","3","1","FF","True","6","43","5","0","False","False","False","False","0","40030","False","0","False","True","False","1"
