"522","召喚出寵物「鐵皮哨兵T1」。<hex:02100103>數百年前製作的玩具人偶，原型是想像中的未來士兵。","幾百年前在亞歷山德里亞曾經流行過的馬口鐵玩具人偶。斯菲恩生前偷偷來到城市裡時，孩子們曾經將該玩具送給了她，之後設計機器兵的外形時，該玩具被拿來作為了參考。","畢格斯、威吉！<hex:02100103>你們做的那個東西<hex:02100103>是時候該出場了。<hex:02100103>　　　　　——席德","保衛王國","對範圍內的敵人造成230攻擊力的傷害。","30","70","2","False","False","True","False","False","1"
"523","召喚出寵物「驗證體安布羅斯」。<hex:02100103>在實驗體安布羅斯開發過程中誕生的小型驗證體。","在開發實驗體安布羅斯的過程中誕生的小型驗證體。在觀察過量注入靈魂資源會引發何種反應的實驗中，研究人員先是製作了該小型機體，用小動物的靈魂進行了驗證。它一直追在人的背後，應該也是受到了這個影響。","……等等，你說什麼？<hex:02100103>你們把靈魂怎麼了？！<hex:02100103>　　　　　　——烏克．拉瑪特","驗證中","對範圍內的敵人造成70攻擊力的傷害，並令敵人的移動速度降低50%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>10秒","45","30","3","False","True","True","False","False","1"
"524","召喚出寵物「黑小貓」。<hex:02100103>以黑貓為原型的雷轉質人偶。準備好被我撕裂了嗎？","以至天之座的比賽中有著活躍表現的輕重量級鬥士磨爪貓魂——黑貓為原型的雷轉質人偶。因為注入了怪貓凱西．帕魯格的靈魂，舉手投足之間盡顯貓貓的魅力。現正抽取幸運來場嘉賓免費發放！","把你做成肉串！<hex:02100103>　　　　——黑貓","模仿之小貓","令範圍內敵人的防禦力降低50%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>15秒","35","50","4","False","True","False","True","False","4"
"525","召喚出寵物「新型迷你可露兒」。<hex:02100103>這就是……你們為我取的名字……","冒險者公會為了慶祝艾奧傑亞新生季製作的可露兒款式的全新魔法人偶。煥然一新的繪靈法師裝束，彰顯出了她想要探求新冒險和新謎題的興奮心情。脫掉兜帽露出來的耳朵上妝點著心中最重要的那個耳飾。","還有我在呢。<hex:02100103>　　——可露兒","二次上色","降低範圍內敵人特殊技點數最大值的30%。","50","35","2","False","False","False","True","False","4"
"526","召喚出寵物「迷你零」。<hex:02100103>我這是回來了嗎？","一個魔法人偶，原型是一位在暗之氾濫發生後長年徘徊在第十三世界的居民。最喜歡吃意氣相投的拉札罕工匠用心製作的食物。身後揹著的大鐮據說是曾經被人當作化身使役時得到的。","我感覺心中好像有一團火……<hex:02100103>　　　　　　　　　　　——零","暗世界的鐮刀","對範圍內的敵人每秒造成10點持續傷害。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>20秒","60","35","3","False","False","True","False","False","1"
"527","ミニオン「マメット・エレンヴィル」を呼び出す。<hex:02100103>エレンヴィルを模した魔法人形。物であれ、命であれな","シャーレアン政府公認のグリーナーを務める青年、エレンヴィルの魔法人形。グリーナーの人材募集と広報の一環に、魔法大学出版部がとある博物美術図録の付録として製作した。遠方へ旅立っていたため、本人の監修と許可は得ていない","ドウシタモンカ…","グリーナーの知恵","令範圍內我方寵物的攻擊力增加10。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>10秒","20","50","3","False","True","False","False","False","3"
"528","ミニオン「Nano Lord」を呼び出す。<hex:02100103>闇の王の小さな似姿。人の子の終焉を告げようぞ！","闇の王の小さな似姿。「エコーズの残滓」の核が戦いの後、この姿に変化し歩き出した。元となった闇の王とは、異界「ヴァナ・ディール」において、獣人連合軍を率いて諸国に侵攻し、人々を恐怖に陥れた存在だという","瞑目セヨ！","ナノスラッシュ","令使用特殊技點數的寵物的防禦力增加40。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>10秒","70","50","2","False","False","False","True","False","3"
"529","","","","","","0","0","0","False","False","False","False","False","0"
"530","ミニオン「アダマンウェポン」を呼び出す。<hex:02100103>帝国軍基地で発見された試作魔導兵器の縮小模型","帝国軍基地で発見された試作魔導兵器の縮小模型。どうやら機体の耐G機構などを検証するための模型であり、武装類は内蔵されていない。押収した都市軍事同盟は、解析の後、演習の成績優秀者向けの報奨としたようだ","ドゥン…","アダマンバースト","對距離最近的敵方奧秘核石造成8%的傷害。","50","55","1","False","False","False","True","False","8"
"531","ミニオン「コトコトコ」を呼び出す。<hex:02100103>鮮やかで大きなくちばしを持つ南国の鳥。鳴き声はちょっとうるさい","熱帯雨林に棲息する中型の鳥。橙色の美しい嘴は体長の半分ほどを占めるが、内部は空洞になっており軽やかに飛ぶことができる。嘴や青い目元、赤褐色の尾羽などが総じて好まれ、森林の宝石とも称されることがある","ガァ～ガァ～","森の宝石","將召喚寵物的冷卻時間縮短一半。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>10秒","60","60","3","False","True","False","False","False","9"
"532","ミニオン「シャシュエ」を呼び出す。<hex:02100103>ヤースラニ荒野原産のウサギ。黒く染まった尾と耳の先がチャームポイント","ヤースラニ荒野一帯に棲息するウサギ。同地のシャトナ族は「跳ねる太陽」と呼び、似た耳の形から同じ祖より分かたれた血族とも考えてきた。ユウェヤーワータ近郊では、かつてこの種から生じたトラルヴィドラールが目撃されたという","ぴょんぴょんっ","ラビットキック","對範圍內的敵人造成230攻擊力的傷害。","25","35","4","False","False","True","False","False","1"
"533","ミニオン「スピピサウルス」を呼び出す。<hex:02100103>すばしっこい古代竜の幼体。背中のヒレ状の突起で風を受け走る","長い口吻と背中の突起が特徴的な古代竜の幼体。前脚は短く退化した一方、後ろ脚で大地を蹴り俊敏に動き回る。ヒレは成長とともに大きく育ち、風を切るのに役立つほか、体温調整や繁殖期の誇示にも用いられるようだ","スピ～ッ！","太古の強者","無效化「魔物」類型的寵物對範圍內我方寵物的攻擊。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>5秒","25","60","3","False","False","True","False","False","3"
"534","ミニオン「マメット・ペルペル」を呼び出す。<hex:02100103>ペルペル族を模した魔法人形。おすすめですよ、お土産に！","ペルペル族が開業した旅行公司の土産品として、アースンシャイアの壺匠が製作した土産品の人形。コザマル・カの木材を用いた素朴な見た目になっているが、壺匠の彫金技術の粋を凝らした機構で元気に歩き回るようだ","ウイウイ～","金勘定","對距離最近的敵方奧秘核石造成10%的傷害。","35","50","1","False","False","True","False","False","8"
"535","ミニオン「ティンソルジャーS3」を呼び出す。<hex:02100103>古の王国の兵士をイメージして作られたらしい、古びた玩具人形","古びてはいるが、緻密な動作を見せる金属製の玩具人形。西方航路を往復する交易船がリムサ・ロミンサに持ち込んだ品とのこと。取り扱っていた商人によれば、古の王国の兵士をイメージして作られたものらしい","シュィーン","王国安泰","將使用特殊技點數的寵物傳送回我方的中央萌寵之門。","25","70","2","False","False","False","True","False","9"
"536","","","","","","0","0","0","False","False","False","False","False","0"
"537","","","","","","0","0","0","False","False","False","False","False","0"
"538","ミニオン「マメット・テミス」を呼び出す。<hex:02100103>テミスを模した魔法人形。思うがまま飛び給え","テミスを模した魔法人形。クローディエンの発案により合計2体が作られ、片方は冒険者の手でエリクトニオスに届けられた。古代世界にあっても違和感のないよう、シャーレアンの技術の粋を集めて偽装が施されているらしい","サセナイヨ…！","調停者之意","讓範圍內的敵人增加「玩偶」類型的弱點。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>15秒","20","50","2","False","False","True","False","False","4"
"539","ミニオン「ローンブレイザー」を呼び出す。<hex:02100103>XTRR社が製作した機関車の玩具。レールは不要","広報活動の一環として、XTRR社が製作した機関車の玩具。あたたかみのある簡素な作りだが、走りっぷりは軽快であり社員一同には好評とのこと。そのため、同社では玩具業界に進出しようという動きもあるようだ","シュポポ","特急運転","令萌寵之門內寵物的體力恢復量變為2倍。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>20秒","35","20","3","False","False","False","True","False","9"
"540","","","","","","0","0","0","False","False","False","False","False","0"
"541","","","","","","0","0","0","False","False","False","False","False","0"
"542","","","","","","0","0","0","False","False","False","False","False","0"
"543","","","","","","0","0","0","False","False","False","False","False","0"
"500","召喚出寵物「糖豆企鵝」。<hex:02100103>出現在金碟遊樂場的不可思議的自走人偶，總是到處奔跑。","與糖豆人一起出現在金碟遊樂場的鳥型自走人偶。由糖豆人的同伴參照企鵝的外觀製作而成。喜歡闖入比賽被人追著跑。","哎呀，<hex:02100103>這些玩偶真可愛。<hex:02100103>　——嘉恩．艾．神納","亂跑","可以拆除敵人設定的陷阱。","50","40","3","False","True","False","True","False","6"
"501","召喚出寵物「海德林偶像」。<hex:02100103>以光之化身為原型製作的魔法人偶。擅長使用銳利的踢擊。","參考某個洞窟中描繪的遠古災厄的壁畫圖案製作而成的偶像。人們認為其作為司掌星球意志的光之化身，為無數的使徒以及戰士們指明了前進的方向。其與暗之化身處於對立關係，傳說在遠古的戰鬥中憑藉猛烈的踢擊將對方分割成了十四份。","母水晶海德林，請傾聽我<hex:02100103>們的祈禱！請賜予我們光<hex:02100103>明！請賜予我們力量！<hex:02100103>　　　　　　——敏菲利亞","光之加護","令範圍內我方寵物的攻擊力增加25。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒","30","40","3","True","False","False","False","False","3"
"502","召喚出寵物「佐迪亞克偶像」。<hex:02100103>以暗之化身為原型製作的魔法人偶。最古老同時也是最強的……","參考某個洞窟中描繪的遠古災厄的壁畫圖案製作而成的偶像。意圖人為造成次元崩壞的無影們所崇拜的暗之化身。與光之化身處於對立關係，在遠古的戰鬥中遺留下的恨意哪怕經過了一萬兩千年也不曾忘記。","為了佐迪亞克大人！<hex:02100103>　　　　——以格約姆","暗之加護","令範圍內的敵人止步。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>5秒","80","65","1","False","False","False","False","True","4"
"503","召喚出寵物「迷你富爾什諾」。<hex:02100103>以富爾什諾為原型製作的魔法人偶。無論在加雷馬帝國或艾奧傑亞發生什麼樣的紛爭，我們都不會介入。","以薩雷安的名門萊維耶勒爾家的家主為原型製作的魔法人偶。原本是作為哲學家議會宣傳活動的一環製作出來的，但由於本人投訴稱此次活動並沒有經過議會的審議，最終導致該人偶庫存積壓。之後魔法大學校長做出決定，將其作為了某博物志的促銷附贈品。","你們不是也和富爾什諾<hex:02100103>起了衝突嗎？不過呢，<hex:02100103>這並不是說他不愛你們！<hex:02100103>　　　　　　——泰奧波丹","名副其實的指導者","無效化「動物」類型的寵物對範圍內我方寵物的攻擊。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>5秒","40","55","2","False","True","True","False","False","3"
"504","召喚出寵物「迷你吉坦」。<hex:02100103>以古代英雄為原型製作的魔法人偶。因為你說要去。","模仿古代英雄吉坦製作的魔法人偶。吉坦是一位以劇場艇為大本營的劇團的成員，同時也有人說他的身份其實是盜賊。因為企圖綁架某位公主而踏上了漫長的路途。因為你說要去。","救一個人需要理由嗎？<hex:02100103>　　　　　　　——吉坦","那是什麼","令使用特殊技點數的寵物的自動攻擊變為範圍攻擊。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>12秒","60","35","4","False","False","False","False","False","3"
"505","召喚出寵物「迷你嘉妮特」。<hex:02100103>以古代英雄為原型製作的魔法人偶。我並非孤單一人。","以古代英雄嘉妮特為原型製作的魔法人偶。她原本是召喚士一族的後裔，雖貴為某王國的王位繼承人，但與盜賊團相遇後便使用假名踏上了旅途。她擁有美麗的歌聲，經常會哼唱令人記憶深刻的歌曲。我並非孤單一人。","你一定要回來……<hex:02100103>　　　　——嘉妮特","公主命令","令範圍內的敵人止步。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>5秒","40","45","2","False","True","True","False","False","4"
"506","召喚出寵物「雷普魯」。<hex:02100103>棲息在南洋阿羅阿羅島的小型爬蟲類，體色十分多彩看上去很時髦。","棲息在南洋阿羅阿羅島的小型爬蟲類。過去島民曾經認為其乃是泉水孕育的精怪，可以為心懷敬意之人帶來好運。當冒險者踏足這座很久無人問津的島嶼，並在戰鬥中展現出非凡英姿後，被冒險者深深折服的它決定跟隨冒險者一同踏上旅程。","真是鮮豔華麗的服裝啊！<hex:02100103>　　　　　　　——雛芥子","彈舌","令範圍內敵人的攻擊力降低40%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒","20","30","4","False","False","False","True","False","4"
"507","召喚出寵物「小小海牛」。<hex:02100103>棲息在生息河岸流域的海牛幼體，身體軟軟彈彈的，正處於生長期。","棲息在生息河岸流域的海牛幼體。生長在後背上的薄薄一層水苔會隨著長大而逐漸變得濃密。受到暴風雨的影響與父母走散後，它親眼見到冒險者打倒河流之主的英姿，於是成為了冒險者的夥伴。","這次的旅程還真跟動物有緣呢。<hex:02100103>　　　　　　　　　　——阿莉塞","逆流","擊退範圍內的敵人，並造成90攻擊力的傷害。","20","30","2","False","False","False","True","False","1"
"508","召喚出寵物「飛梭M9」。<hex:02100103>新生亞歷山德里亞聯合王國以單座位浮行機為原型製造的玩具，飛行時會發出尖銳的聲音。","以雷轉質浮行機飛梭A9為原型的玩具。在方案玖的孩子們之間廣受喜愛。此外，據說以前還有過搭載了照明設備的此類機體組成編隊，舉辦了一場為夜空賦彩的煙火表演。","車輪變形後可以在空中飛行，<hex:02100103>太帥了…<hex:02100103>　　　　　——迷路的琿族小孩","超高速","令範圍內我方寵物的移動速度提高35%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒","15","30","4","False","False","True","False","False","3"
"509","召喚出寵物「小羊駝」。<hex:02100103>出生在瓦丘恩佩洛的羊駝，口水還不是很臭。","羊駝的幼崽，體毛十分柔軟。出生在瓦丘恩佩洛牧場，父母都是牧場羊駝。因此性格溫和，平易近人。羊駝在長大之前，口水的味道並不強烈，要想把臉貼上去和它親近的話，就趁現在吧。","這傢伙、朝我吐口水！<hex:02100103>　　　　——烏克．拉瑪特","提神的呸","令範圍內我方寵物的攻擊力和防禦力各增加40。不過使用特殊技點數之後寵物會被強制回收。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>20秒","30","45","4","False","True","False","False","False","3"
"510","召喚出寵物「吸蜜怪」。<hex:02100103>棲息在圖拉爾大陸的吸血生物幼崽。其實不喜歡血腥味。","棲息在尤卡圖拉爾的吸血生物幼崽。成年的吸蜜怪是會吸血危害家畜的知名害獸。它們有著恐怖的紅眼、布滿尖刺的背脊、吸血用的長牙以及伸出嘴外的長舌頭，種種要素使它們成了鬼怪故事中的常客，但據說這種生物在幼年時並不吸血而是以吸食花蜜為生。","嗯嗯，<hex:02100103>對血腥味很敏感？<hex:02100103>　　　——奧恩．凱","嘬一口","打消範圍內敵人的所有強化效果。","20","45","1","False","False","False","False","True","6"
"511","召喚出寵物「中角羊」。<hex:02100103>棲息在荒野的山羊幼體，角的大小意味著未來可期。","棲息在圖拉爾大陸的大型羊的幼崽。長著巨大的卷角，成年羊的卷角甚至可重達33星磅。為了爭奪領地，同類之間堅硬的卷角互相擊撞的聲音響徹荒野。它是在幼崽中長著顯眼卷角的個體，前途無量。","人稱「白羊師團衝鋒隊長」<hex:02100103>的我居然也會受傷，<hex:02100103>真是太大意了。<hex:02100103>　　　　　　——伊索多雷爾","草原之瞳","讓範圍內的敵人增加「動物」類型的弱點。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>15秒","25","40","1","False","False","True","True","False","4"
