"42015","高山亞麻禦敵騎兵褲","0","","0","0","1","0","0","","高山亞麻禦敵騎兵褲","57652","655","1","4","0","36","35","7","5","8320","1","False","False","False","False","47471","650","True","2","False","0","2","0","13","8","21800","8777","False","False","0","92","0","1","59","0","0","1","802, 3, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","1065","1065","1","346","3","383","45","260","27","182","0","0","0","0","1","0","21","118","24","118","1","38","3","43","45","29","27","20","3","2","True","False","0","True"
"42016","釕金禦敵鎧靴","0","","0","0","1","0","0","","釕金禦敵鎧靴","49745","655","1","4","0","38","37","8","5","8320","1","False","False","False","False","28483","390","True","2","False","0","2","0","10","8","21800","8778","False","False","0","92","0","1","59","0","0","1","802, 3, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","794","794","1","218","3","241","19","164","44","114","0","0","0","0","1","0","21","88","24","88","1","24","3","27","19","18","44","13","3","2","True","False","0","True"
"42017","河岸石制敵頭冠","0","","0","0","1","0","0","","河岸石制敵頭冠","56735","655","1","4","0","34","31","3","5","10320","1","False","False","False","False","28483","390","True","2","False","0","2","0","11","8","21800","8779","False","False","0","92","0","1","76","0","0","2","802, 4, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","555","436","1","218","3","241","44","164","27","114","0","0","0","0","1","0","21","62","24","49","1","24","3","27","44","18","27","13","4","2","True","False","0","True"
"42018","釕金制敵兜甲","0","","0","0","1","0","0","","釕金制敵兜甲","57126","655","1","4","0","35","33","4","5","10320","1","False","False","False","False","47471","650","True","2","True","0","2","0","10","8","21800","8780","False","False","0","92","0","1","76","0","0","2","802, 4, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","745","586","1","346","3","383","45","260","22","182","0","0","0","0","1","0","21","83","24","65","1","38","3","43","45","29","22","20","4","2","True","False","0","True"
"42019","釕金制敵臂甲","0","","0","0","1","0","0","","釕金制敵臂甲","56248","655","1","4","0","37","36","5","5","10320","1","False","False","False","False","28483","390","True","2","False","0","2","0","10","8","21800","8781","False","False","0","92","0","1","76","0","0","2","802, 4, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","555","436","1","218","3","241","22","164","44","114","0","0","0","0","1","0","21","62","24","49","1","24","3","27","22","18","44","13","4","2","True","False","0","True"
"42020","高山亞麻制敵騎兵褲","0","","0","0","1","0","0","","高山亞麻制敵騎兵褲","57653","655","1","4","0","36","35","7","5","10320","1","False","False","False","False","47471","650","True","2","False","0","2","0","13","8","21800","8782","False","False","0","92","0","1","76","0","0","2","802, 4, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","745","586","1","346","3","383","27","260","44","182","0","0","0","0","1","0","21","83","24","65","1","38","3","43","27","29","44","20","4","2","True","False","0","True"
"42021","釕金制敵鎧靴","0","","0","0","1","0","0","","釕金制敵鎧靴","49746","655","1","4","0","38","37","8","5","10320","1","False","False","False","False","28483","390","True","2","False","0","2","0","10","8","21800","8783","False","False","0","92","0","1","76","0","0","2","802, 4, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","555","436","1","218","3","241","44","164","45","114","0","0","0","0","1","0","21","62","24","49","1","24","3","27","44","18","45","13","4","2","True","False","0","True"
"42022","高山亞麻強襲頭巾","0","","0","0","1","0","0","","高山亞麻強襲頭巾","56738","655","1","4","0","34","31","3","5","19320","1","False","False","False","False","28483","390","True","2","True","0","2","0","13","8","21800","8784","False","False","0","92","0","1","65","0","0","3","803, 3, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","436","436","1","218","3","241","22","164","27","114","0","0","0","0","1","0","21","49","24","49","1","24","3","27","22","18","27","13","5","2","True","False","0","True"
"42023","高山亞麻強襲上裝","0","","0","0","1","0","0","","高山亞麻強襲上裝","57130","655","1","4","0","35","33","4","5","19320","1","False","False","False","False","47471","650","True","2","True","0","2","0","13","8","21800","8785","False","False","0","92","0","1","65","0","0","3","803, 3, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","586","586","1","346","3","383","44","260","27","182","0","0","0","0","1","0","21","65","24","65","1","38","3","43","44","29","27","20","5","2","True","False","0","True"
"42024","錘頭鱷革強襲半指護手","0","","0","0","1","0","0","","錘頭鱷革強襲半指護手","56252","655","1","4","0","37","36","5","5","19320","1","False","False","False","False","28483","390","True","2","False","0","2","0","12","8","21800","8786","False","False","0","92","0","1","65","0","0","3","803, 3, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","436","436","1","218","3","241","45","164","27","114","0","0","0","0","1","0","21","49","24","49","1","24","3","27","45","18","27","13","5","2","True","False","0","True"
"42025","錘頭鱷革強襲馬褲","0","","0","0","1","0","0","","錘頭鱷革強襲馬褲","57657","655","1","4","0","36","35","7","5","19320","1","False","False","False","False","47471","650","True","2","False","0","2","0","12","8","21800","8787","False","False","0","92","0","1","65","0","0","3","803, 3, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","586","586","1","346","3","383","44","260","45","182","0","0","0","0","1","0","21","65","24","65","1","38","3","43","44","29","45","20","5","2","True","False","0","True"
"42026","錘頭鱷革強襲護腿","0","","0","0","1","0","0","","錘頭鱷革強襲護腿","49750","655","1","4","0","38","37","8","5","19320","1","False","False","False","False","28483","390","True","2","False","0","2","0","12","8","21800","8788","False","False","0","92","0","1","65","0","0","3","803, 3, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","436","436","1","218","3","241","22","164","44","114","0","0","0","0","1","0","21","49","24","49","1","24","3","27","22","18","44","13","5","2","True","False","0","True"
"42027","高山亞麻精準纏頭巾","0","","0","0","1","0","0","","高山亞麻精準纏頭巾","56740","655","1","4","0","34","31","3","5","30320","1","False","False","False","False","28483","390","True","2","True","0","2","0","13","8","21800","8789","False","False","0","92","0","1","66","0","0","4","805, 2, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","436","436","2","218","3","241","45","164","27","114","0","0","0","0","1","0","21","49","24","49","2","24","3","27","45","18","27","13","6","2","True","False","0","True"
"42028","高山亞麻精準斗篷","0","","0","0","1","0","0","","高山亞麻精準斗篷","57129","655","1","4","0","35","33","4","5","30320","1","False","False","False","False","47471","650","True","2","True","0","2","0","13","8","21800","8790","False","False","0","92","0","1","66","0","0","4","804, 6, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","586","586","2","346","3","383","22","260","44","182","0","0","0","0","1","0","21","65","24","65","2","38","3","43","22","29","44","20","6","2","True","False","0","True"
"42029","錘頭鱷革精準護臂","0","","0","0","1","0","0","","錘頭鱷革精準護臂","56251","655","1","4","0","37","36","5","5","30320","1","False","False","False","False","28483","390","True","2","False","0","2","0","12","8","21800","8791","False","False","0","92","0","1","66","0","0","4","804, 6, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","436","436","2","218","3","241","27","164","22","114","0","0","0","0","1","0","21","49","24","49","2","24","3","27","27","18","22","13","6","2","True","False","0","True"
"42030","高山亞麻精準長裙","0","","0","0","1","0","0","","高山亞麻精準長裙","57656","655","1","4","0","36","35","7","5","30320","1","False","False","False","False","47471","650","True","2","False","0","2","0","13","8","21800","8792","False","False","0","92","0","1","66","0","0","4","804, 6, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","586","586","2","346","3","383","45","260","27","182","0","0","0","0","1","0","21","65","24","65","2","38","3","43","45","29","27","20","6","2","True","False","0","True"
"42031","錘頭鱷革精準長靴","0","","0","0","1","0","0","","錘頭鱷革精準長靴","49749","655","1","4","0","38","37","8","5","30320","1","False","False","False","False","28483","390","True","2","False","0","2","0","12","8","21800","8793","False","False","0","92","0","1","66","0","0","4","804, 6, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","436","436","2","218","3","241","27","164","22","114","0","0","0","0","1","0","21","49","24","49","2","24","3","27","27","18","22","13","6","2","True","False","0","True"
"42032","高山亞麻游擊頭巾","0","","0","0","1","0","0","","高山亞麻游擊頭巾","56739","655","1","4","0","34","31","3","5","23320","1","False","False","False","False","28483","390","True","2","True","0","2","0","13","8","21800","8794","False","False","0","92","0","1","103","0","0","11","803, 4, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","436","436","2","218","3","241","22","164","27","114","0","0","0","0","1","0","21","49","24","49","2","24","3","27","22","18","27","13","6","2","True","False","0","True"
"42033","高山亞麻游擊上裝","0","","0","0","1","0","0","","高山亞麻游擊上裝","57131","655","1","4","0","35","33","4","5","23320","1","False","False","False","False","47471","650","True","2","True","0","2","0","13","8","21800","8795","False","False","0","92","0","1","103","0","0","11","803, 4, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","586","586","2","346","3","383","44","260","45","182","0","0","0","0","1","0","21","65","24","65","2","38","3","43","44","29","45","20","6","2","True","False","0","True"
"42034","錘頭鱷革游擊半指護手","0","","0","0","1","0","0","","錘頭鱷革游擊半指護手","56253","655","1","4","0","37","36","5","5","23320","1","False","False","False","False","28483","390","True","2","False","0","2","0","12","8","21800","8796","False","False","0","92","0","1","103","0","0","11","803, 4, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","436","436","2","218","3","241","27","164","45","114","0","0","0","0","1","0","21","49","24","49","2","24","3","27","27","18","45","13","6","2","True","False","0","True"
"42035","錘頭鱷革游擊馬褲","0","","0","0","1","0","0","","錘頭鱷革游擊馬褲","57658","655","1","4","0","36","35","7","5","23320","1","False","False","False","False","47471","650","True","2","False","0","2","0","12","8","21800","8797","False","False","0","92","0","1","103","0","0","11","803, 4, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","586","586","2","346","3","383","22","260","27","182","0","0","0","0","1","0","21","65","24","65","2","38","3","43","22","29","27","20","6","2","True","False","0","True"
"42036","錘頭鱷革游擊護腿","0","","0","0","1","0","0","","錘頭鱷革游擊護腿","49751","655","1","4","0","38","37","8","5","23320","1","False","False","False","False","28483","390","True","2","False","0","2","0","12","8","21800","8798","False","False","0","92","0","1","103","0","0","11","803, 4, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","436","436","2","218","3","241","27","164","22","114","0","0","0","0","1","0","21","49","24","49","2","24","3","27","27","18","22","13","6","2","True","False","0","True"
"42037","高山亞麻治癒寬邊帽","0","","0","0","1","0","0","","高山亞麻治癒寬邊帽","56737","655","1","4","0","34","31","3","5","47320","1","False","False","False","False","28483","390","True","2","True","0","2","0","13","8","21800","8799","False","False","0","92","0","1","64","0","0","6","804, 4, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","318","555","5","218","3","217","44","164","6","114","0","0","0","0","1","0","21","35","24","62","5","24","3","24","44","18","6","13","9","2","True","False","0","True"
"42038","高山亞麻治癒斗篷","0","","0","0","1","0","0","","高山亞麻治癒斗篷","57128","655","1","4","0","35","33","4","5","47320","1","False","False","False","False","47471","650","True","2","True","0","2","0","13","8","21800","8800","False","False","0","92","0","1","64","0","0","6","804, 4, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","426","745","5","346","3","345","46","260","44","182","0","0","0","0","1","0","21","47","24","83","5","38","3","38","46","29","44","20","9","2","True","False","0","True"
"42039","錘頭鱷革治癒護臂","0","","0","0","1","0","0","","錘頭鱷革治癒護臂","56250","655","1","4","0","37","36","5","5","47320","1","False","False","False","False","28483","390","True","2","False","0","2","0","12","8","21800","8801","False","False","0","92","0","1","64","0","0","6","804, 4, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","318","555","5","218","3","217","27","164","44","114","0","0","0","0","1","0","21","35","24","62","5","24","3","24","27","18","44","13","9","2","True","False","0","True"
"42040","高山亞麻治癒長裙","0","","0","0","1","0","0","","高山亞麻治癒長裙","57655","655","1","4","0","36","35","7","5","47320","1","False","False","False","False","47471","650","True","2","False","0","2","0","13","8","21800","8802","False","False","0","92","0","1","64","0","0","6","804, 4, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","426","745","5","346","3","345","46","260","6","182","0","0","0","0","1","0","21","47","24","83","5","38","3","38","46","29","6","20","9","2","True","False","0","True"
"42041","錘頭鱷革治癒長靴","0","","0","0","1","0","0","","錘頭鱷革治癒長靴","49748","655","1","4","0","38","37","8","5","47320","1","False","False","False","False","28483","390","True","2","False","0","2","0","12","8","21800","8803","False","False","0","92","0","1","64","0","0","6","804, 4, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","318","555","5","218","3","217","44","164","27","114","0","0","0","0","1","0","21","35","24","62","5","24","3","24","44","18","27","13","9","2","True","False","0","True"
"42042","高山亞麻詠咒寬邊帽","0","","0","0","1","0","0","","高山亞麻詠咒寬邊帽","56736","655","1","4","0","34","31","3","5","40320","1","False","False","False","False","28483","390","True","2","True","0","2","0","13","8","21800","8804","False","False","0","92","0","1","63","0","0","5","804, 5, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","318","555","4","218","3","217","44","164","46","114","0","0","0","0","1","0","21","35","24","62","4","24","3","24","44","18","46","13","8","2","True","False","0","True"
"42043","高山亞麻詠咒斗篷","0","","0","0","1","0","0","","高山亞麻詠咒斗篷","57127","655","1","4","0","35","33","4","5","40320","1","False","False","False","False","47471","650","True","2","True","0","2","0","13","8","21800","8805","False","False","0","92","0","1","63","0","0","5","804, 5, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","426","745","4","346","3","345","27","260","44","182","0","0","0","0","1","0","21","47","24","83","4","38","3","38","27","29","44","20","8","2","True","False","0","True"
"42044","錘頭鱷革詠咒護臂","0","","0","0","1","0","0","","錘頭鱷革詠咒護臂","56249","655","1","4","0","37","36","5","5","40320","1","False","False","False","False","28483","390","True","2","False","0","2","0","12","8","21800","8806","False","False","0","92","0","1","63","0","0","5","804, 5, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","318","555","4","218","3","217","46","164","44","114","0","0","0","0","1","0","21","35","24","62","4","24","3","24","46","18","44","13","8","2","True","False","0","True"
"42045","高山亞麻詠咒長裙","0","","0","0","1","0","0","","高山亞麻詠咒長裙","57654","655","1","4","0","36","35","7","5","40320","1","False","False","False","False","47471","650","True","2","False","0","2","0","13","8","21800","8807","False","False","0","92","0","1","63","0","0","5","804, 5, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","426","745","4","346","3","345","46","260","22","182","0","0","0","0","1","0","21","47","24","83","4","38","3","38","46","29","22","20","8","2","True","False","0","True"
"42046","錘頭鱷革詠咒長靴","0","","0","0","1","0","0","","錘頭鱷革詠咒長靴","49747","655","1","4","0","38","37","8","5","40320","1","False","False","False","False","28483","390","True","2","False","0","2","0","12","8","21800","8808","False","False","0","92","0","1","63","0","0","5","804, 5, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","318","555","4","218","3","217","44","164","27","114","0","0","0","0","1","0","21","35","24","62","4","24","3","24","44","18","27","13","8","2","True","False","0","True"
"42047","河岸石禦敵耳墜","0","","0","0","1","0","0","","河岸石禦敵耳墜","55530","655","1","4","0","41","40","9","5","8320","1","False","False","False","False","21578","296","True","0","False","0","2","0","11","8","21800","8809","False","False","0","92","0","1","59","0","0","1","120, 2, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","1","172","3","191","19","130","27","91","0","0","0","0","1","0","21","1","24","1","1","19","3","21","19","14","27","10","3","1","True","False","0","True"
"42048","河岸石強攻耳墜","0","","0","0","1","0","0","","河岸石強攻耳墜","55530","655","1","4","0","41","40","9","5","19320","1","False","False","False","False","21578","296","True","0","False","0","2","0","11","8","21800","8810","False","False","0","92","0","1","84","0","0","10","120, 2, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","1","172","3","191","27","130","44","91","0","0","0","0","1","0","21","1","24","1","1","19","3","21","27","14","44","10","4","1","True","False","0","True"
"42049","河岸石精準耳墜","0","","0","0","1","0","0","","河岸石精準耳墜","55530","655","1","4","0","41","40","9","5","30320","1","False","False","False","False","21578","296","True","0","False","0","2","0","11","8","21800","8811","False","False","0","92","0","1","105","0","0","12","120, 2, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","2","172","3","191","44","130","27","91","0","0","0","0","1","0","21","1","24","1","2","19","3","21","44","14","27","10","6","1","True","False","0","True"
"42050","河岸石治癒耳墜","0","","0","0","1","0","0","","河岸石治癒耳墜","55530","655","1","4","0","41","40","9","5","47320","1","False","False","False","False","21578","296","True","0","False","0","2","0","11","8","21800","8812","False","False","0","92","0","1","64","0","0","6","120, 2, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","5","172","3","172","6","130","27","91","0","0","0","0","1","0","21","1","24","1","5","19","3","19","6","14","27","10","9","1","True","False","0","True"
"42051","河岸石詠咒耳墜","0","","0","0","1","0","0","","河岸石詠咒耳墜","55530","655","1","4","0","41","40","9","5","40320","1","False","False","False","False","21578","296","True","0","False","0","2","0","11","8","21800","8813","False","False","0","92","0","1","63","0","0","5","120, 2, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","4","172","3","172","22","130","44","91","0","0","0","0","1","0","21","1","24","1","4","19","3","19","22","14","44","10","8","1","True","False","0","True"
"42052","河岸石禦敵項環","0","","0","0","1","0","0","","河岸石禦敵項環","55082","655","1","4","0","40","39","10","5","8320","1","False","False","False","False","21578","296","True","0","False","0","2","0","11","8","21800","8814","False","False","0","92","0","1","59","0","0","1","120, 2, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","1","172","3","191","44","130","19","91","0","0","0","0","1","0","21","1","24","1","1","19","3","21","44","14","19","10","3","1","True","False","0","True"
"42053","河岸石強攻項環","0","","0","0","1","0","0","","河岸石強攻項環","55082","655","1","4","0","40","39","10","5","19320","1","False","False","False","False","21578","296","True","0","False","0","2","0","11","8","21800","8815","False","False","0","92","0","1","84","0","0","10","120, 2, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","1","172","3","191","22","130","27","91","0","0","0","0","1","0","21","1","24","1","1","19","3","21","22","14","27","10","4","1","True","False","0","True"
"42054","河岸石精準項環","0","","0","0","1","0","0","","河岸石精準項環","55082","655","1","4","0","40","39","10","5","30320","1","False","False","False","False","21578","296","True","0","False","0","2","0","11","8","21800","8816","False","False","0","92","0","1","105","0","0","12","120, 2, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","2","172","3","191","22","130","44","91","0","0","0","0","1","0","21","1","24","1","2","19","3","21","22","14","44","10","6","1","True","False","0","True"
"42055","河岸石治癒項環","0","","0","0","1","0","0","","河岸石治癒項環","55082","655","1","4","0","40","39","10","5","47320","1","False","False","False","False","21578","296","True","0","False","0","2","0","11","8","21800","8817","False","False","0","92","0","1","64","0","0","6","120, 2, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","5","172","3","172","27","130","6","91","0","0","0","0","1","0","21","1","24","1","5","19","3","19","27","14","6","10","9","1","True","False","0","True"
"42056","河岸石詠咒項環","0","","0","0","1","0","0","","河岸石詠咒項環","55082","655","1","4","0","40","39","10","5","40320","1","False","False","False","False","21578","296","True","0","False","0","2","0","11","8","21800","8818","False","False","0","92","0","1","63","0","0","5","120, 2, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","4","172","3","172","22","130","27","91","0","0","0","0","1","0","21","1","24","1","4","19","3","19","22","14","27","10","8","1","True","False","0","True"
"42057","河岸石禦敵手鐲","0","","0","0","1","0","0","","河岸石禦敵手鐲","55881","655","1","4","0","42","41","11","5","8320","1","False","False","False","False","21578","296","True","0","False","0","2","0","11","8","21800","8819","False","False","0","92","0","1","59","0","0","1","120, 2, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","1","172","3","191","44","130","27","91","0","0","0","0","1","0","21","1","24","1","1","19","3","21","44","14","27","10","3","1","True","False","0","True"
"42058","河岸石強攻手鐲","0","","0","0","1","0","0","","河岸石強攻手鐲","55881","655","1","4","0","42","41","11","5","19320","1","False","False","False","False","21578","296","True","0","False","0","2","0","11","8","21800","8820","False","False","0","92","0","1","84","0","0","10","120, 2, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","1","172","3","191","45","130","22","91","0","0","0","0","1","0","21","1","24","1","1","19","3","21","45","14","22","10","4","1","True","False","0","True"
"42059","河岸石精準手鐲","0","","0","0","1","0","0","","河岸石精準手鐲","55881","655","1","4","0","42","41","11","5","30320","1","False","False","False","False","21578","296","True","0","False","0","2","0","11","8","21800","8821","False","False","0","92","0","1","105","0","0","12","120, 2, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","2","172","3","191","44","130","22","91","0","0","0","0","1","0","21","1","24","1","2","19","3","21","44","14","22","10","6","1","True","False","0","True"
"42060","河岸石治癒手鐲","0","","0","0","1","0","0","","河岸石治癒手鐲","55881","655","1","4","0","42","41","11","5","47320","1","False","False","False","False","21578","296","True","0","False","0","2","0","11","8","21800","8822","False","False","0","92","0","1","64","0","0","6","120, 2, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","5","172","3","172","6","130","27","91","0","0","0","0","1","0","21","1","24","1","5","19","3","19","6","14","27","10","9","1","True","False","0","True"
